No,formula,補気,理気,降気,補血,駆瘀血,利水,補腎,温,清,瀉下,鎮痛,健胃・整腸,鎮咳,安心鎮静,去痰,清頭目,止瀉,潤燥,発表,鎮痙,制吐・鎮嘔,解毒,解熱・消炎,止血
51.0,潤腸湯,0.7183719179999997,-1.2673349929999997,2.196198966999999,5.397555538,8.934275440999997,-0.4900913649999997,-1.436655059,-0.5232777730000002,9.876122886,14.410692856,1.4399264049999974,7.385718334999998,3.857910995,-1.7659008829999998,7.206312250999998,-0.81109521,-1.3505787869999997,3.328172268,0.6717061390000001,-0.4503965450000001,-3.247276774000001,-2.6535935230000005,8.567953554999997,2.9257429519999993
52.0,薏苡仁湯,10.470274595999998,-1.2673349929999997,-1.5506285739999996,1.5547875250000003,0.7715740740000008,3.940534176999999,1.1646539470000001,4.8232840549999985,-5.0858866659999995,-0.937572549,14.905247074999997,-1.48949481,0.942644489000001,-1.3764273719999995,3.0834236149999996,-0.81109521,1.3062874760000007,-0.8666092529999998,6.816619322999999,2.1934130409999995,-0.645967768,7.695474055,8.086428397,-1.306498572
53.0,疎経活血湯,3.348594478999997,1.492258589,-1.5506285739999996,5.906405841000001,15.007347047,39.318774783,6.161896517,3.9248507199999985,14.841951103,3.7915163149999995,40.30776821000001,10.844258401,-0.021892980999999978,7.719015604,10.526977723,9.139002406,0.2223294540000001,-3.4679182590000006,25.797669902000003,5.218824958999999,0.825153587,4.893003969,14.067579123999998,1.1369872109999999
54.0,抑肝散,5.199149778999997,2.112463093999999,-1.5506285739999996,4.545112101,3.7618986499999982,-1.519564694,-1.436655059,2.856520313999999,7.397396005,-0.937572549,10.199977629999998,-1.5576144200000002,-3.752666223000001,14.097179875,-1.6118870969999999,-0.81109521,-1.0494918350000002,-3.4679182590000006,-0.19197012000000005,7.16654885,-3.247276774000001,-2.6535935230000005,-4.582301433000001,-1.306498572
55.0,麻杏甘石湯,-6.0314659560000035,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-1.588660314000001,-1.436655059,-3.040874123000001,0.4069349120000008,-0.937572549,1.5405487899999966,-7.0908772340000015,6.406811682999998,1.2093243450000009,5.5475173909999995,-0.81109521,-4.049565253,2.0249033189999994,6.679404092999998,-0.16236626999999998,-3.247276774000001,-2.6535935230000005,2.984652701999996,-1.306498572
56.0,五淋散,-0.5212229249999998,-1.2673349929999997,-1.5506285739999996,4.157960695,0.3821005630000004,29.509774035999996,-1.436655059,1.4002079799999996,8.617141123,-0.937572549,4.1816504049999965,-0.6827966810000006,4.635485579,5.638910393000001,3.776191286999998,3.4912053450000005,12.589012611999998,7.941604021,-3.192043538000001,2.2442956149999995,-3.247276774000001,-0.73010777,25.744711306000003,5.988448664
57.0,温清飲,2.8585751619999957,2.112463093999999,-1.5506285739999996,7.537758782,3.7618986499999982,-0.9895350879999998,-1.436655059,5.212299624999998,13.769051630999998,-0.937572549,2.207070892999996,5.045512805999998,-5.614523189000001,9.803136390999999,-6.473817481000001,8.250467951000001,10.442604097999999,-3.4679182590000006,-3.192043538000001,0.0435258,6.551722421999999,-0.2978142119999998,11.939488983999997,9.875387296
58.0,清上防風湯,-2.9461465360000005,1.8179844269999992,-1.5506285739999996,1.733037084,0.9498236330000005,8.523381190999999,-1.436655059,0.04444529700000012,14.416511855999998,-0.937572549,33.55460938000004,7.601403036999999,0.5889474619999993,15.788184117999997,2.7049432249999983,9.054154754,2.612293249999999,-3.4679182590000006,20.190384494000007,4.191644725999999,0.397023125,23.121807053999998,22.100411822999998,7.147919577999999
59.0,治頭瘡一方,-0.05352807499999995,2.112463093999999,-1.5506285739999996,2.0275157509999997,11.911024843999996,19.166295144,-1.436655059,0.33892396399999997,-3.1743436589999994,0.9739704580000001,25.412720663000005,-2.5811944329999994,-4.094323342000001,-0.9036991459999999,-2.35547784,-0.81109521,-1.4514254589999995,5.287261277999999,8.675305755999998,3.665501687999999,-3.247276774000001,25.779043483,27.886286052,-1.306498572
60.0,桂枝加芍薬湯,-0.028512431000000615,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-1.8539157749999997,1.5670778509999996,3.294433838999999,-5.0858866659999995,-0.937572549,0.9749753519999966,-1.887453206,-1.2649448300000001,-1.2842766179999996,-2.1242391219999996,-0.81109521,-0.7179902010000001,-0.4641853489999998,-0.18831062800000017,3.1692087819999992,1.9561472539999996,0.677981529,-3.9117164030000016,-1.306498572
61.0,桃核承気湯,-3.0277330460000003,-1.2673349929999997,-1.5506285739999996,-1.352282336,10.024155235999999,-1.5696027230000003,1.5670778509999996,-0.03714121299999999,5.079643108,16.705303258999997,-0.9615456009999992,0.5951606650000008,-3.752666223000001,-4.283497233,-4.611960515000002,-0.81109521,-4.049565253,-0.4641853489999998,-0.18831062800000017,-0.4503965450000001,-0.24354386400000008,-2.6535935230000005,8.247934619999999,-1.306498572
62.0,防風通聖散,1.9142445699999975,0.8702370050000003,-1.5506285739999996,2.377557401,4.905233558999998,22.220433322999995,-1.436655059,2.1788912719999995,17.086370637999998,7.209066781,33.07591895400004,9.877309415999997,4.342996159999999,5.2353546710000005,7.699572656999999,8.059071811,4.355217659999997,6.605491623,13.483253275999997,4.7803669169999985,-2.0424563289999997,13.664420251,29.006402132,2.026049107999999
63.0,五積散,3.5750867489999973,0.6839923430000003,3.134693159999999,2.654653812,1.8714403609999994,3.071763682999998,0.06521139600000003,3.8280382989999993,-0.3193612109999996,-0.937572549,17.224419429000005,9.531150004,10.862687509999997,8.410359665999998,15.576823066999996,-0.81109521,-0.09131564000000003,-1.966051804,8.507677972999998,0.5680561550000003,5.396592623,7.064551867,-3.209942639000001,-1.306498572
64.0,炙甘草湯,16.289653686,-1.2673349929999997,-1.5506285739999996,8.867939183,-2.135495787,-2.255735146,1.1646539470000001,-0.439565117,-0.8536451420000004,7.385904469,3.310313151999998,6.563321043,9.243181011999999,-1.6860959889999998,2.395906724999998,-0.81109521,-1.1843470949999997,20.347035632999997,-0.5907345320000001,0.3208098620000003,4.418941508,-2.6535935230000005,-0.08189878300000103,8.913722947
65.0,帰脾湯,36.523125179000004,6.349610402,-1.5506285739999996,0.7033264760000002,-0.07988697499999975,8.896435730999999,7.3390690329999995,-0.985265311,-2.8920802959999996,-0.937572549,0.3505035549999989,12.948149933999998,-1.8946322239999998,28.164685598,11.185163702999997,-0.81109521,11.595964426999998,-0.6027001009999995,-3.192043538000001,-0.792053664,1.817632502,1.6180368660000009,-6.915449313000002,-1.306498572
66.0,参蘇飲,-2.1688107340000005,3.253843568999999,20.596917419,-1.352282336,-2.135495787,1.0265113310000007,-1.436655059,-3.040874123000001,5.325716745,-0.937572549,14.662611595,9.087226700999997,26.703881159999998,-0.25305082999999995,28.819876922999995,-0.81109521,-2.0235500639999997,3.8006039159999983,6.57164201,4.450453321999999,5.734028103999999,1.5352512269999998,17.981127735999998,-1.306498572
67.0,女神散,6.927469013,28.123132044,16.843094980999997,4.545112101,3.7618986499999982,10.625992396,0.6873048500000003,15.70469812,1.257399699,-0.937572549,11.286583331,43.04883651000001,-4.094323342000001,11.270227014,10.026215804,-0.81109521,14.848247129999999,0.9954824789999994,1.5300561650000004,-0.792053664,4.860423862999999,-2.6535935230000005,1.551796960999999,2.3378013269999993
